Note,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Precursor m/z,Product m/z,Product Charge,Explicit Retention Time,InChiKey,Explicit Collision Energy
splash10-03di-2900000000-f0dad518d8c8a1fa40e2,Imidazole ribonucleosides and ribonucleotides,5-Aminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate---6.3,C9H15N4O8P,[M+H]+,1,339.07057478,97.0287,1,380.19906,NOTGFIUVDGNKRI-UUOKFMHZSA-N,35
splash10-03di-2900000000-f0dad518d8c8a1fa40e2,Imidazole ribonucleosides and ribonucleotides,5-Aminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate---6.3,C9H15N4O8P,[M+H]+,1,339.07057478,110.0355,1,380.19906,NOTGFIUVDGNKRI-UUOKFMHZSA-N,35
splash10-03di-2900000000-f0dad518d8c8a1fa40e2,Imidazole ribonucleosides and ribonucleotides,5-Aminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate---6.3,C9H15N4O8P,[M+H]+,1,339.07057478,127.0618,1,380.19906,NOTGFIUVDGNKRI-UUOKFMHZSA-N,35
splash10-03di-2900000000-f0dad518d8c8a1fa40e2,Imidazole ribonucleosides and ribonucleotides,5-Aminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate---6.3,C9H15N4O8P,[M+H]+,1,339.07057478,206.0571,1,380.19906,NOTGFIUVDGNKRI-UUOKFMHZSA-N,35
splash10-01qi-1932200000-4a7ae92c6e127d2ce453,Pyrimidine nucleotides,Cytidine 5'-diphosphocholine---15,C14H26N4O11P2,[M+H]+,1,489.11515541,86.0971,1,900.5575200000001,RZZPDXZPRHQOCG-OJAKKHQRSA-N,35
splash10-01qi-1932200000-4a7ae92c6e127d2ce453,Pyrimidine nucleotides,Cytidine 5'-diphosphocholine---15,C14H26N4O11P2,[M+H]+,1,489.11515541,184.0743,1,900.5575200000001,RZZPDXZPRHQOCG-OJAKKHQRSA-N,35
splash10-01qi-1932200000-4a7ae92c6e127d2ce453,Pyrimidine nucleotides,Cytidine 5'-diphosphocholine---15,C14H26N4O11P2,[M+H]+,1,489.11515541,264.0407,1,900.5575200000001,RZZPDXZPRHQOCG-OJAKKHQRSA-N,35
splash10-01qi-1932200000-4a7ae92c6e127d2ce453,Pyrimidine nucleotides,Cytidine 5'-diphosphocholine---15,C14H26N4O11P2,[M+H]+,1,489.11515541,360.061,1,900.5575200000001,RZZPDXZPRHQOCG-OJAKKHQRSA-N,35
splash10-0002-9600000000-60f1209a7a4a3d467962,Tropones,Hinokitiol---12.5,C10H12O2,[M+H]+,1,165.09155459,90.80305,1,749.3113800000001,FUWUEFKEXZQKKA-UHFFFAOYSA-N,35
splash10-0002-9600000000-60f1209a7a4a3d467962,Tropones,Hinokitiol---12.5,C10H12O2,[M+H]+,1,165.09155459,99.26285,1,749.3113800000001,FUWUEFKEXZQKKA-UHFFFAOYSA-N,35
splash10-0002-9600000000-60f1209a7a4a3d467962,Tropones,Hinokitiol---12.5,C10H12O2,[M+H]+,1,165.09155459,100.5336,1,749.3113800000001,FUWUEFKEXZQKKA-UHFFFAOYSA-N,35
splash10-0002-9600000000-60f1209a7a4a3d467962,Tropones,Hinokitiol---12.5,C10H12O2,[M+H]+,1,165.09155459,111.0494,1,749.3113800000001,FUWUEFKEXZQKKA-UHFFFAOYSA-N,35
splash10-0002-9600000000-60f1209a7a4a3d467962,Tropones,Hinokitiol---12.5,C10H12O2,[M+H]+,1,165.09155459,147.0849,1,749.3113800000001,FUWUEFKEXZQKKA-UHFFFAOYSA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,Cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,76.0217,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,76.0217,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,Cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,96.8967,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,96.8967,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,Cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,116.0155,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,116.0155,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,Cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,137.9226,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,137.9226,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,Cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,162.0198,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-004i-9700000000-6fba6043a24b724b037e,Carboxylic acids and derivatives,cysteinylglycine---6.4,C5H10N2O3S,[M+H]+,1,179.04903783,162.0198,1,381.157308,ZUKPVRWZDMRIEO-VKHMYHEASA-N,35
splash10-03di-1910000000-61046cb53ce8e1d48aea,Peptidomimetics,L-Carnosine---8.6,C9H14N4O3,[M+H]+,1,227.11441525,110.0721,1,513.928194,CQOVPNPJLQNMDC-ZETCQYMHSA-N,35
splash10-03di-1910000000-61046cb53ce8e1d48aea,Peptidomimetics,L-Carnosine---8.6,C9H14N4O3,[M+H]+,1,227.11441525,122.0726,1,513.928194,CQOVPNPJLQNMDC-ZETCQYMHSA-N,35
splash10-03di-1910000000-61046cb53ce8e1d48aea,Peptidomimetics,L-Carnosine---8.6,C9H14N4O3,[M+H]+,1,227.11441525,156.0779,1,513.928194,CQOVPNPJLQNMDC-ZETCQYMHSA-N,35
splash10-03di-1910000000-61046cb53ce8e1d48aea,Peptidomimetics,L-Carnosine---8.6,C9H14N4O3,[M+H]+,1,227.11441525,210.0882,1,513.928194,CQOVPNPJLQNMDC-ZETCQYMHSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline---0.5,C7H7NO2,[M+H]+,1,138.05550344,65.039,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline hydrochloride---0.5,C7H7NO2,[M+H]+,1,138.05550344,65.039,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline---0.5,C7H7NO2,[M+H]+,1,138.05550344,78.0342,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline hydrochloride---0.5,C7H7NO2,[M+H]+,1,138.05550344,78.0342,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline---0.5,C7H7NO2,[M+H]+,1,138.05550344,92.0496,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline hydrochloride---0.5,C7H7NO2,[M+H]+,1,138.05550344,92.0496,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline---0.5,C7H7NO2,[M+H]+,1,138.05550344,110.0602,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0006-9100000000-d147503f87ded3d41c26,,Trigonelline hydrochloride---0.5,C7H7NO2,[M+H]+,1,138.05550344,110.0602,1,28.956747,WWNNZCOKKKDOPX-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid---14.6",C8H8O5,[M+H]+,1,185.04499826999998,99.45752777777778,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid ---14.6",C8H8O5,[M+H]+,1,185.04499826999998,99.45752777777778,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid---14.6",C8H8O5,[M+H]+,1,185.04499826999998,126.8614,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid ---14.6",C8H8O5,[M+H]+,1,185.04499826999998,126.8614,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid---14.6",C8H8O5,[M+H]+,1,185.04499826999998,143.88745,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-0002-9400000000-42f34c3c13cd670ff16f,Phenols,"DL-3,4-Dihydroxymandelic acid ---14.6",C8H8O5,[M+H]+,1,185.04499826999998,143.88745,1,874.7396740216585,RGHMISIYKIHAJW-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---3,C10H8O4,[M+H]+,1,193.05008367,122.0396,1,181.256514,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---3,C10H8O4,[M+H]+,1,193.05008367,133.0314,1,181.256514,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---3,C10H8O4,[M+H]+,1,193.05008367,137.0632,1,181.256514,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---3,C10H8O4,[M+H]+,1,193.05008367,178.0298,1,181.256514,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---1,C10H8O4,[M+H]+,1,193.05008367,122.0396,1,57.374522999999996,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---1,C10H8O4,[M+H]+,1,193.05008367,133.0314,1,57.374522999999996,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---1,C10H8O4,[M+H]+,1,193.05008367,137.0632,1,57.374522999999996,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---1,C10H8O4,[M+H]+,1,193.05008367,178.0298,1,57.374522999999996,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---0.9,C10H8O4,[M+H]+,1,193.05008367,122.0396,1,52.58666675649775,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---0.9,C10H8O4,[M+H]+,1,193.05008367,133.0314,1,52.58666675649775,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---0.9,C10H8O4,[M+H]+,1,193.05008367,137.0632,1,52.58666675649775,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---0.9,C10H8O4,[M+H]+,1,193.05008367,178.0298,1,52.58666675649775,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---4,C10H8O4,[M+H]+,1,193.05008367,122.0396,1,239.03405999999998,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---4,C10H8O4,[M+H]+,1,193.05008367,133.0314,1,239.03405999999998,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---4,C10H8O4,[M+H]+,1,193.05008367,137.0632,1,239.03405999999998,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---4,C10H8O4,[M+H]+,1,193.05008367,178.0298,1,239.03405999999998,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---12.8,C10H8O4,[M+H]+,1,193.05008367,122.0396,1,766.4427,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---12.8,C10H8O4,[M+H]+,1,193.05008367,133.0314,1,766.4427,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---12.8,C10H8O4,[M+H]+,1,193.05008367,137.0632,1,766.4427,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-000x-1900000000-dacea2e07a2c65564909,Coumarins and derivatives,Scopoletin---12.8,C10H8O4,[M+H]+,1,193.05008367,178.0298,1,766.4427,RODXRVNMMDRFIK-UHFFFAOYSA-N,35
splash10-004i-1900000000-da81cfbaf3257368b655,Coumarins and derivatives,Daphnetin---0.7,C9H6O4,[M+H]+,1,179.03443361,77.0404,1,40.1963748,ATEFPOUAMCWAQS-UHFFFAOYSA-N,35
splash10-004i-1900000000-da81cfbaf3257368b655,Coumarins and derivatives,Daphnetin---0.7,C9H6O4,[M+H]+,1,179.03443361,105.0353,1,40.1963748,ATEFPOUAMCWAQS-UHFFFAOYSA-N,35
splash10-004i-1900000000-da81cfbaf3257368b655,Coumarins and derivatives,Daphnetin---0.7,C9H6O4,[M+H]+,1,179.03443361,123.0452,1,40.1963748,ATEFPOUAMCWAQS-UHFFFAOYSA-N,35
splash10-004i-1900000000-da81cfbaf3257368b655,Coumarins and derivatives,Daphnetin---0.7,C9H6O4,[M+H]+,1,179.03443361,133.03,1,40.1963748,ATEFPOUAMCWAQS-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin---0.8",C9H6O4,[M+H]+,1,179.03443361,77.0398,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin ---0.8",C9H6O4,[M+H]+,1,179.03443361,77.0398,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin---0.8",C9H6O4,[M+H]+,1,179.03443361,105.0349,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin ---0.8",C9H6O4,[M+H]+,1,179.03443361,105.0349,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin---0.8",C9H6O4,[M+H]+,1,179.03443361,123.0456,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin ---0.8",C9H6O4,[M+H]+,1,179.03443361,123.0456,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin---0.8",C9H6O4,[M+H]+,1,179.03443361,133.0298,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-004i-1900000000-55cc4447de7427b3e5e0,Coumarins and derivatives,"6,7-Dihydroxycoumarin ---0.8",C9H6O4,[M+H]+,1,179.03443361,133.0298,1,45.868138200000004,ILEDWLMCKZNDJK-UHFFFAOYSA-N,35
splash10-0002-0900000000-37c486fa03918355413c,Cinnamic acids and derivatives,trans-Cinnamic acid---0.5,C9H8O2,[M+H]+,1,149.06025447,131.0512,1,28.956747,WBYWAXJHAXSJNI-VOTSOKGWSA-N,35
splash10-0002-0900000000-37c486fa03918355413c,Cinnamic acids and derivatives,trans-Cinnamic acid---12,C9H8O2,[M+H]+,1,149.06025447,131.0512,1,718.35,WBYWAXJHAXSJNI-VOTSOKGWSA-N,35
splash10-0002-0900000000-37c486fa03918355413c,Cinnamic acids and derivatives,trans-Cinnamic acid---13.3,C9H8O2,[M+H]+,1,149.06025447,131.0512,1,795.95706,WBYWAXJHAXSJNI-VOTSOKGWSA-N,35
splash10-0002-0900000000-37c486fa03918355413c,Cinnamic acids and derivatives,trans-Cinnamic acid---7.7,C9H8O2,[M+H]+,1,149.06025447,131.0512,1,459.048894,WBYWAXJHAXSJNI-VOTSOKGWSA-N,35
splash10-0a4i-1590000000-f69ac29a002b25accd73,Cinnamic acids and derivatives,Sinapic acid---12.7,C11H12O5,[M+H]+,1,225.07629839,91.0603,1,759.4488,PCMORTLOPMLEFB-ONEGZZNKSA-N,35
splash10-0a4i-1590000000-f69ac29a002b25accd73,Cinnamic acids and derivatives,Sinapic acid---12.7,C11H12O5,[M+H]+,1,225.07629839,175.0498,1,759.4488,PCMORTLOPMLEFB-ONEGZZNKSA-N,35
splash10-0a4i-1590000000-f69ac29a002b25accd73,Cinnamic acids and derivatives,Sinapic acid---12.7,C11H12O5,[M+H]+,1,225.07629839,193.0111,1,759.4488,PCMORTLOPMLEFB-ONEGZZNKSA-N,35
splash10-0a4i-1590000000-f69ac29a002b25accd73,Cinnamic acids and derivatives,Sinapic acid---12.7,C11H12O5,[M+H]+,1,225.07629839,207.0767,1,759.4488,PCMORTLOPMLEFB-ONEGZZNKSA-N,35
splash10-0a4i-1590000000-f69ac29a002b25accd73,Cinnamic acids and derivatives,Sinapic acid---12.7,C11H12O5,[M+H]+,1,225.07629839,209.0432,1,759.4488,PCMORTLOPMLEFB-ONEGZZNKSA-N,35
splash10-001i-1900000000-72244a903a1a0f35ac2a,Organooxygen compounds,D-(+)-Glucosamine hydrochloride---0.5,C6H13NO5,[M+H]+,1,180.08719742,72.0467,1,28.956747,MSWZFWKMSRAUBD-IVMDWMLBSA-N,35
splash10-001i-1900000000-72244a903a1a0f35ac2a,Organooxygen compounds,D-(+)-Glucosamine hydrochloride---0.5,C6H13NO5,[M+H]+,1,180.08719742,162.08,1,28.956747,MSWZFWKMSRAUBD-IVMDWMLBSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine---2.7,C6H14N4O2,[M+H]+,1,175.11950065,70.066,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine monohydrochloride---2.7,C6H14N4O2,[M+H]+,1,175.11950065,70.066,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine---2.7,C6H14N4O2,[M+H]+,1,175.11950065,116.0717,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine monohydrochloride---2.7,C6H14N4O2,[M+H]+,1,175.11950065,116.0717,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine---2.7,C6H14N4O2,[M+H]+,1,175.11950065,130.0993,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine monohydrochloride---2.7,C6H14N4O2,[M+H]+,1,175.11950065,130.0993,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine---2.7,C6H14N4O2,[M+H]+,1,175.11950065,158.0939,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-00fr-7900000000-b7cd48e0aca6a6256968,Carboxylic acids and derivatives,L-Arginine monohydrochloride---2.7,C6H14N4O2,[M+H]+,1,175.11950065,158.0939,1,163.98587400000002,ODKSFYDXXFIFQN-BYPYZUCNSA-N,35
splash10-014i-0139000000-8fa57905e16cdfcc4e9e,Flavonoids,Isorhamnetin---13.2,C16H12O7,[M+H]+,1,317.06612759,153.0205,1,794.0454599999999,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,35
splash10-014i-0139000000-8fa57905e16cdfcc4e9e,Flavonoids,Isorhamnetin---13.2,C16H12O7,[M+H]+,1,317.06612759,209.0339,1,794.0454599999999,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,35
splash10-014i-0139000000-8fa57905e16cdfcc4e9e,Flavonoids,Isorhamnetin---13.2,C16H12O7,[M+H]+,1,317.06612759,285.0371,1,794.0454599999999,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,35
splash10-014i-0139000000-8fa57905e16cdfcc4e9e,Flavonoids,Isorhamnetin---13.2,C16H12O7,[M+H]+,1,317.06612759,302.0425,1,794.0454599999999,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,35
splash10-0udi-0219000000-547c83bb70e7da007d6c,Flavonoids,Quercetin---2,C15H10O7,[M+H]+,1,303.05047752999997,137.0241,1,122.456574,REFJWTPEDVJJIY-UHFFFAOYSA-N,35
splash10-0udi-0219000000-547c83bb70e7da007d6c,Flavonoids,Quercetin---2,C15H10O7,[M+H]+,1,303.05047752999997,153.0195,1,122.456574,REFJWTPEDVJJIY-UHFFFAOYSA-N,35
splash10-0udi-0219000000-547c83bb70e7da007d6c,Flavonoids,Quercetin---2,C15H10O7,[M+H]+,1,303.05047752999997,229.0485,1,122.456574,REFJWTPEDVJJIY-UHFFFAOYSA-N,35
splash10-014i-0369000000-67ea886f4fc5ab686b9a,Flavonoids,Rhamnetin---14.7,C16H12O7,[M+H]+,1,317.06612759,123.0441,1,880.5144184007254,JGUZGNYPMHHYRK-UHFFFAOYSA-N,35
splash10-014i-0369000000-67ea886f4fc5ab686b9a,Flavonoids,Rhamnetin---14.7,C16H12O7,[M+H]+,1,317.06612759,137.0237,1,880.5144184007254,JGUZGNYPMHHYRK-UHFFFAOYSA-N,35
splash10-014i-0369000000-67ea886f4fc5ab686b9a,Flavonoids,Rhamnetin---14.7,C16H12O7,[M+H]+,1,317.06612759,167.0326,1,880.5144184007254,JGUZGNYPMHHYRK-UHFFFAOYSA-N,35
splash10-014i-0369000000-67ea886f4fc5ab686b9a,Flavonoids,Rhamnetin---14.7,C16H12O7,[M+H]+,1,317.06612759,209.0301,1,880.5144184007254,JGUZGNYPMHHYRK-UHFFFAOYSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,Luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,135.0454,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,135.0454,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,Luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,153.0203,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,153.0203,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,Luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,287.0561,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-000i-0190000000-e3aa1461dda1c7043d2d,Flavonoids,luteolin-7-O-glucoside---3.4,C21H20O11,[M+H]+,1,449.10838623,287.0561,1,202.98640643258315,PEFNSGRTCBGNAN-QNDFHXLGSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---7.7,C10H10O3,[M+H]+,1,179.07081913,77.06344999999999,1,463.826514,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---7.7,C10H10O3,[M+H]+,1,179.07081913,89.0655,1,463.826514,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---7.7,C10H10O3,[M+H]+,1,179.07081913,90.07339999999999,1,463.826514,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---7.7,C10H10O3,[M+H]+,1,179.07081913,103.0832,1,463.826514,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---7.7,C10H10O3,[M+H]+,1,179.07081913,118.07249999999999,1,463.826514,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---10.5,C10H10O3,[M+H]+,1,179.07081913,77.06344999999999,1,632.4327,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---10.5,C10H10O3,[M+H]+,1,179.07081913,89.0655,1,632.4327,LZPNXAULYJPXEH-AATRIKPKSA-N,35
splash10-00kf-9400000000-42ef2751faa90eece18c,Cinnamic acids and derivatives,3-Methoxycinnamic acid---10.5,C10H10O3,[M+H]+,1,179.07081913,90.07339999999999,1,632.4327,LZPNXAULYJPXEH-AATRIKPKSA-N,35
